alert.corr.obs	orient.corr.obs	control.corr.obs
TAF1B	0.0176959716765098	0.0456215695510576	0.0854156494143915
TAF1C	0.0660117199917436	0.12565719818909	-0.0480697436544845
TAF1D	0.177034884486172	0.285187007402459	0.177517715124546
TAF1L	0.0554860052427938	0.0517980102721245	-0.0291772218172117
TAF2	0.0996520436860086	0.278173943410363	0.204680384682354
TAF3	0.232385653777199	0.258980133637474	0.158039334353524
TAF4	-0.00922765418216892	-0.00764256155515919	0.0230033093546036
TAF4B	0.173928580201638	0.287026198645229	0.211555608133368
TAF5	0.0817540665070876	0.171563378245713	0.108360154291308
TAF5L	0.0431402059166947	0.0262746646963359	-0.0123777016214101
TAF6	0.0833216010807765	0.0795024546783274	0.00248106908320017
TAF6L	0.0692069473508129	0.047741140317903	-0.00838486727643894
TAF7	0.170164413998263	0.12189573291005	0.0345611176213021
TAF8	0.104992325103118	0.192032859136463	0.092713358087779
TAF9	-0.000165596900024908	-0.0821766406410865	-0.062141724424214
TAF9B	-0.22563675893755	-0.30352763142499	-0.140741978880046
TAGLN	-0.0794292767206018	-0.126491477186669	-0.110514889333882
TAGLN2	-0.210182458215162	-0.281161924797375	-0.2429856699897
TAGLN3	-0.138894320627556	-0.150044315921348	-0.076615227100715
TAL1	0.119763147738362	0.0730837802105008	0.0510938315956232
TAL2	-0.212358822321096	-0.25228428990367	-0.215188313557215
TALDO1	-0.0136272046365471	-0.00284276322479559	0.0543156995478094
TAMM41	-0.225485348201504	-0.310387120307211	-0.138023068777388
TANC1	0.172864279583482	0.19773782428175	0.104410296834419
TANC2	0.122240145033674	0.119622417215609	0.0598389205422896
TANGO2	0.197886939701716	0.239684211570988	0.112785770421835
TANGO6	-0.189643770607576	-0.218887560521794	-0.129144808252216
TANK	0.0699102833414455	0.0680968595219252	0.0327328549466275
TAOK1	-0.068745878261026	-0.161902981126934	-0.0844807894058382
TAOK2	0.0494017993567672	0.0891151763950235	0.0830931658831707
TAOK3	-0.133746377819538	-0.156380038008232	-0.0386994924946526
TAP1	0.220129072741215	0.2269661747657	0.0826092053793288
TAP2	0.183118082210301	0.234663774879875	0.0845275459103441
TAPBP	0.137130728978197	0.0965156516718232	0.0251207697890615
TAPBPL	-0.0630600527555642	-0.0447794239907124	-0.0184201656660906
TAPT1	-0.0980967010479806	-0.085193140237982	-0.0181525134302559
TAPT1.AS1	-0.164504192860334	-0.220737342484867	-0.12601584681849
TARBP1	-0.133591856061495	-0.0411961310808909	-0.0170073498783418
TARBP2	0.15027800688607	0.146120396403983	0.0919327549072225
TARDBP	0.251523921438335	0.391349956309365	0.214464401386968
TARM1	0.0331590379810981	0.0655697836709804	0.0272601903529363
TARS	0.242844285718413	0.256794628649567	0.170869688744046
TARS2	0.160823161332552	0.137467841276769	0.17335199396388
TARSL2	0.118420965078977	0.139846276018004	0.145339630801631
TAS1R1	0.0238620783772096	0.0473935135993352	0.0422770720469763
TAS2R10	0.1837402507171	0.290165602017408	0.112851439309831
TAS2R13	0.0339685329171411	0.125720484302606	0.0140125264791875
TAS2R14	0.189304093411407	0.359441503712451	0.158411036687681
TAS2R19	0.0150518527013726	0.122151252044938	0.0636943416104941
TAS2R20	0.0995000616093158	0.0978378062323625	-0.0308564216967871
TAS2R30	0.157711168120075	0.247337263040211	0.0942696339714114
TAS2R31	0.0150874440569968	0.14282582554281	-0.0116381992446396
TAS2R39	0.0117278485110213	0.0446790955626245	0.0673606979829921
TAS2R4	0.0493754746307485	0.124489120749349	0.0284305800221763
TAS2R43	0.0572639744582693	0.191296966567969	0.0592205300076539
TAS2R45	0.055512442698195	0.167224086446421	0.0520104789121642
TAS2R5	0.090232633838022	0.197478611748745	0.0626970525849573
TAS2R50	0.0162160299293512	0.102700803996903	-0.000713647904014033
TAS2R60	0.0340742110313072	0.0625407255798178	0.100045650962568
TASP1	0.0244153435275025	0.13542056581685	0.0723145803830145
TAT	-0.0695718102966954	-0.109665735971484	-0.108098183556072
TATDN1	-0.0722746365403232	-0.180260472653068	-0.0298515551841866
TATDN2	0.0759440193518141	0.0230148798569953	-0.012010540786993
TATDN3	-0.139990333341841	-0.210195070202421	-0.0604269123590132
TAX1BP1	0.0584802309987197	0.0379240632873598	0.112228712760877
TAZ	0.118277318335636	0.199416609375557	0.0597434549155888
TBATA	0.0470336133682685	0.078464846481716	0.0193623886666192
TBC1D1	0.229936862116827	0.230547276544661	0.0902995969858303
TBC1D10A	-0.0702460922552284	-0.111853796218835	-0.0610169985632832
TBC1D10B	0.0132973991861112	-0.057849288470091	-0.0569921168273894
TBC1D10C	-0.159166062822222	-0.275507841867887	-0.115156411157466
TBC1D12	0.165952073864243	0.16056318213498	0.131355075954877
TBC1D13	-0.154969565262535	-0.253990939073584	-0.14323146782757
TBC1D14	-0.287074746573981	-0.326610897679259	-0.189060758505305
TBC1D15	-0.0512794334261268	-0.0361184759780133	-0.0128474472054574
TBC1D16	0.266010301787085	0.37085248895273	0.205768390065537
TBC1D17	-0.0650531940103994	-0.00525401292356445	-0.0146357889116656
TBC1D19	0.373285194971288	0.357729458460158	0.249197490310868
TBC1D2	0.107384090714397	0.086487482844298	0.0750121766494246
TBC1D20	-0.0164167170333017	0.0587581927316708	-0.0277541088826088
TBC1D22A	-0.0911476189718487	-0.134399405793055	-0.0500009226826992
TBC1D22B	0.0393405886660229	-0.0163852234231941	0.0179754167862288
TBC1D23	-0.0492475388540272	-0.0157845661405503	-0.0443326650217635
TBC1D24	-0.265906881350846	-0.345897089594529	-0.198238661666117
TBC1D25	-0.00303482595493066	-0.0403596407386482	0.00832198409034811
TBC1D26	-0.400807554870734	-0.477332457448791	-0.314544214200532
TBC1D27P	0.117253966001934	0.116302741535387	0.0877364787269512
TBC1D28	0.0101453475743203	-0.0467530134649954	-0.0284662018261366
TBC1D2B	-0.0217732841941865	0.00272737053805062	-0.061727109745024
TBC1D30	0.22866457707056	0.284974608398582	0.115231466243926
TBC1D31	-0.0113025544621784	0.0433944207645305	-0.0281689439311929
TBC1D32	-0.0809253807230595	-0.0141470484103906	-0.0392228546933273
TBC1D3P2	0.0645871241413275	0.0959328897558495	0.0412667084530709
TBC1D3P5	0.0859717345325728	0.18787581817756	0.122442086850913
TBC1D4	0.232676133470078	0.340853667219308	0.167420817317156
TBC1D5	0.0562255970387539	0.0193161122053989	0.0273587980582747
TBC1D8	0.208846603678937	0.254418099474214	0.144725220433146
TBC1D8B	0.15145439178763	0.206801545333923	0.0482221380473822
TBC1D9	0.0719226311416547	0.10279061679853	0.060768529124466
TBC1D9B	0.0693520906943324	-0.033215474049199	0.000135115425213591
TBCA	-0.227508873342511	-0.320869447662785	-0.180002825718405
TBCB	-0.184941176392438	-0.314626153370524	-0.172236339276087
TBCC	0.193070633173076	0.228124994876645	0.121830183563696
TBCCD1	0.0799330358735765	0.0395386183914915	0.0250236168768311
TBCD	-0.0378099850389618	-0.0822382313538673	0.0100312869966453
TBCE	0.318547929722531	0.364291150700409	0.212523228240438
TBCEL	0.0991843860600225	0.19750637761164	0.0518003618074906
TBCK	0.0017701056092563	0.124235294148827	0.11163940594486
TBK1	0.126971448562887	0.24583608160639	0.162257732792463
TBKBP1	0.0323412018736534	0.0611841789502999	0.0251863007911642
TBL1X	-0.0434869978742344	0.0208007042035109	-0.00873436529383718
TBL1XR1	0.0437841273495005	0.121855094366393	0.15671143921134
TBL1Y	0.0642614380167678	0.175713615730982	0.0982353547966024
TBL2	-0.100493340054369	-0.219612733644764	-0.15441900254961
TBL3	-0.0595327239390374	-0.148446338587103	-0.132576139035109
TBP	0.104272297788725	0.059846450519776	-0.00195659104068764
TBPL1	-0.178482950419027	-0.260057119272504	-0.148406824582298
TBR1	0.285694132321994	0.415262065457035	0.237016324761754
TBRG1	0.173431185013103	0.193924149754675	0.156212447018076
TBRG4	0.0520374990676764	0.0313767685792019	-0.0109695837798146
TBX1	0.0631981022145485	0.144680163708328	0.0523564292349118
TBX19	-0.145760732539518	-0.205897068447708	-0.179626594699928
TBX2	0.0241153364194267	-0.10602704704962	-0.0696914972123117
TBX2.AS1	0.0114679511312167	-0.033128221897576	-0.0502570426481045
TBX3	0.0761288441381642	0.0862530066115393	-0.00736100075212911
TBX5	0.108058039001508	0.069391440532933	0.0173535847541081
TBXA2R	-0.162989281004791	-0.346806666983884	-0.214817908346537
TBXAS1	0.0773933877774504	0.0551851976836089	0.127993362711147
TBXT	-0.0330619941634177	-0.057866963891723	-0.0354506869017613
TC2N	0.0750735270449553	0.0772437879331857	0.0200070440969931
TCAF1	0.0878482424341409	0.105753310091355	0.106813315747413
TCAIM	0.00457830201012514	0.0501097932211457	0.053350864303803
TCAM1P	0.0672262078985193	0.00485153524291303	0.0311509123618573
TCAP	-0.339611867764938	-0.345120599910375	-0.274145066465351
TCEA1	-0.100793988185062	-0.138891694233958	-0.0453654890156049
TCEA2	-0.0216646706349154	-0.0935963802534223	0.0110706836738584
TCEA3	-0.331683400798217	-0.467227813375886	-0.274857044747508
TCEAL1	-0.0731595496062723	-0.122862370167899	-0.0834589297092589
TCEAL2	0.0140289782945094	0.0216285822081653	0.0134106018461368
TCEAL3	0.0130314085733035	0.00279073163970205	-0.0305686624414612
TCEAL4	-0.104184416483563	-0.20236730753031	-0.127281959292506
TCEAL5	-0.0666299174574945	-0.112119283886243	-0.0663962495999224
TCEAL6	0.00767425273331433	-0.00208704337362231	-0.0197399434612441
TCEAL7	-0.0697085206601327	-0.0650118385199437	-0.0152300445373202
TCEAL8	0.0596872993439082	-0.0659042080402908	-0.0475381379170515
TCEAL9	-0.193001844832764	-0.327441230818763	-0.169383810302162
TCEANC	-0.112818630945581	-0.0968705213332297	-0.119807074278767
TCEANC2	0.0186433461000534	-0.0350761820756607	0.012851930706192
TCERG1	0.106951682883815	0.24938349613302	0.155647115654373
TCERG1L	-0.00852883269212949	-0.143485777851079	-0.0337396106602612
TCF12	-0.103805126051967	-0.110882637235893	-0.0460127999636041
TCF15	-0.0241909322692905	-0.122496324839408	-0.100254180114291
TCF20	-0.152639270027885	-0.134300720070476	-0.107010007476705
TCF23	-0.10444089536792	-0.0803756061385185	0.0107715706373313
TCF25	-0.0076957547459216	-0.0607358564061779	0.0130078402095038
TCF3	-0.0782152475696764	-0.11589211331286	-0.0802171123673922
TCF4	-0.0350911259149595	-0.0199596135794837	-0.0289112632350425
TCF7	-0.0196425461277795	-0.0945460506321843	-0.106011289139018
TCF7L1	-0.237009026127405	-0.29683009138496	-0.162175898780193
TCF7L2	0.244505650718607	0.391857114147933	0.207232649213507
TCFL5	0.0482245589351811	-0.0273831010801414	0.0246076121883196
TCHH	0.232944523571117	0.297004325649208	0.189628931941283
TCHP	0.119169623755917	0.250390400011212	0.0607523905967478
TCIM	0.0532590333441614	-0.0175745271877772	0.0726336175428747
TCIRG1	0.0614701112564062	-0.00866093514014978	-0.0422654045365946
TCL1B	-2.20883308067436e-06	0.0480583025812487	0.0509845335288914
TCL6	-0.00243182891135135	0.0195894037950906	-0.0311072980230643
TCN2	0.0832054372125526	0.0544267352548576	-0.00677313102600506
TCOF1	0.154059357647796	0.208518951746018	0.0555756338249558
TCP1	-0.0983505834895345	-0.141436150936489	-0.0222306460355654
TCP11L1	-0.0963034677868332	-0.138464381707846	0.012156205408582
TCP11L2	-0.0460799334343193	-0.0815613638626867	-0.0133329273050686
TCTA	-0.175337289477903	-0.313454516295002	-0.142358454041433
TCTE1	-0.133707413363068	-0.226283432907832	-0.176971762907886
TCTE3	0.0256619903304018	0.00962367998490446	-0.0725523310101575
TCTEX1D1	0.314263062937114	0.421983442943151	0.276655470508772
TCTEX1D2	-0.104913424900002	-0.168076289511226	-0.129814808342655
TCTN1	-0.262849084418031	-0.343346962112097	-0.170370339271936
TCTN2	0.0314944113322201	0.0762672287972197	-0.0472858956535002
TCTN3	0.137919793746457	0.173932887488111	0.210790081160375
TDG	-0.0309602572420592	-0.084166883707633	-0.0704623451994782
TDP1	-0.0440419921377198	0.0477507432490639	-0.00481090700228156
TDP2	0.283834747526308	0.333894635981443	0.186503949993197
TDRD1	0.239736130010898	0.422086834933999	0.191530765323217
TDRD10	0.106354903033804	0.0567590197606509	0.0227318258978357
TDRD3	0.139079956284685	0.200022690680156	0.0790463037455125
TDRD6	0.146543870122722	0.302933893149557	0.120547584445737
TDRD7	0.0276422811699475	0.0125858960992046	-0.00320625300890348
TDRD9	-0.19401738943849	-0.335983189343326	-0.207328910637038
TDRKH	-0.187086053255282	-0.306392365396128	-0.129657524672134
TDRP	-0.0179067937658162	-0.0293857944429801	0.0143849810869187
TEAD1	-0.209057308938982	-0.270824112780885	-0.205904717224599
TEAD3	-0.101066464143174	-0.157858846146379	-0.104641430880943
TECPR1	-0.0604597177702421	-0.124480948111966	-0.0772610792414513
TECPR2	-0.279352796054097	-0.340705861841424	-0.218320878896275
TECR	0.0517387841436094	-0.0495911922673867	-0.127545678368439
TECTA	0.10208481517781	0.0740823753100558	0.0401877408977902
TEDC1	0.0822201384420947	-0.0232737776272223	0.0198485842264777
TEDC2	0.0818578199509433	0.117326322622546	-0.0465043415882852
TEF	0.00598661317843309	0.0642244890520409	0.0322881764713136
TEFM	0.056391680988446	0.122697932361201	0.0885569171221666
TEK	-0.238809311137175	-0.295135538651724	-0.260019051144961
TEKT2	-0.277728700891974	-0.321793686771791	-0.219397966883791
TEKT4	0.0770316795248514	0.0314330043808724	0.126113223351742
TEKT5	0.0458929126551761	0.0477355239765143	-0.0295398587391991
TELO2	-0.0714055216191487	-0.120615505428123	-0.117629367258616
TENM1	-0.248697823078888	-0.352072523771651	-0.271907948654195
TENM2	-0.0324773108216729	0.133454777368515	0.00300462264064547
TENM3	-0.357536339943829	-0.436627654300001	-0.322569662989619
TENM4	0.212574365703064	0.324224108021053	0.113867376849923
TEP1	-0.111388363992949	-0.123090883665529	-0.0988001911018065
TEPSIN	0.116204639845489	0.19969782954639	0.0291113696274675
TERF1	-0.30250175225264	-0.324553591428683	-0.182888662622444
TERF2	0.149878449031717	0.162066304075967	0.156501239445539
TERF2IP	-0.0249739593612226	0.00549475935917634	0.0251966419198804
TERT	-0.0523368261350995	-0.00189682754961793	-0.0232842592824434
TES	0.0518487648312103	0.00293410779011902	-0.0136949584217164
TESC	0.383063738043769	0.358772262158941	0.276091196759797
TESK1	0.00533005420365826	-0.0768049612429243	-0.102596139663022
TESK2	-0.0652701761795682	-0.0983557272007413	-0.0703482255217459
TESPA1	0.240666645144743	0.219516405979553	0.166344997461321
TET1	0.12699974969563	0.180174047483916	0.0488058673658177
TET2	-0.00249656394852651	0.0269649289582414	-0.0441444587521173
TEX10	-0.023622639665562	-0.142263463287489	-0.170462345517807
TEX13B	0.0834713193654123	0.00342446765426165	-0.0703769654948159
TEX2	-0.00843694896072101	0.023049393318892	0.0387639417780183
TEX26	-0.0365926878656573	-0.237734147598805	-0.100279131120886
TEX261	0.0964814122878513	0.0692465026176527	-0.0202873641158619
TEX264	0.200430968638442	0.217921731100217	0.185154298808859
TEX29	0.197694707862579	0.194685341269831	0.156914233802834
TEX30	-0.0609051771169363	-0.190890125484767	-0.0416385787722805
TEX44	-0.00776039328513631	-0.0316897552660078	-0.0157968450074708
TEX47	-0.0382138493841745	-0.144773911617693	-0.0992155029540953
TEX9	-0.226449900697149	-0.255944578207066	-0.128464247902737
TF	0.109712979123589	0.0685504291848608	0.0861786849335877
TFAM	0.347046485259402	0.430583793949963	0.272049202411757
TFAP2C	0.168334113603434	0.172237250579206	0.0237394957640712
TFAP2E	-0.0248878292243935	0.0532421824387177	-0.0824848364963357
TFB1M	0.122807528333151	0.201217302118752	0.147974906168088
TFB2M	0.208497842915423	0.316970539530453	0.188102068568141
TFCP2	0.0654246803190722	0.017434731065939	0.0274846010878103
TFDP1	0.0599843284883624	0.115064644639686	0.0156127645296479
TFDP2	-0.000845914044168034	-0.159904163193466	-0.0927870951584674
TFE3	0.190796733693741	0.123674885488627	0.0822978970371703
TFEB	0.158160199112275	0.155194646167832	0.0956393108830479
TFEC	-0.310630551170786	-0.361832784682612	-0.177334073938499
TFF1	0.132304183394562	0.0636763676486984	0.0489657492511836
TFF3	0.0283309320183963	0.0714619485365813	-0.0174324003234644
TFG	-0.193287998278534	-0.23335749098708	-0.203825682075242
TFIP11	0.0842419478463409	0.0925214609824327	0.071049717029188
TFPI	-0.109485649528924	-0.151452599914939	-0.0485010479634173
TFPT	-0.282018104411906	-0.415347883392283	-0.208190096578653
TFR2	0.155314881051412	0.124823976064013	0.0754367408523286
TFRC	0.0795105060366238	0.00572032501009848	0.144537834486353
TG	-0.255744392447308	-0.411838513121015	-0.242786711290339
TGDS	-0.0293136091941137	0.0060906997915904	0.0844808119889924
TGFB2	-0.141513241333652	-0.160575936028486	0.00277600224384864
TGFB3	0.0180618489606955	-0.0196350895918512	-0.0421293659410438
TGFBI	-0.212570526112461	-0.334675926127742	-0.160947814250122
TGFBR1	0.158189962188616	0.219584665180013	0.0579700423809266
TGFBR2	-0.0423164147686615	-0.0942964626939011	-0.0411599316224858
TGFBR3	-0.025864141098721	-0.0605628225211524	-0.028463418189776
TGFBR3L	-0.121304219627525	-0.140429301603051	-0.143875031892297
TGFBRAP1	0.257174165898345	0.277324691288583	0.165773437701633
TGIF1	0.0928833236648761	0.04851902189691	-0.101956679019384
TGM1	0.128814989505958	0.188831121463373	0.0688217332673254
TGM2	0.098303090662472	0.071268923108901	0.0175969969309974
TGOLN2	0.0111817804630567	0.00687921866926267	0.0397472085349276
TGS1	0.140628595374206	0.193819025073982	0.17029542762052
TH	0.103596543227007	0.142377575186725	0.141282014851393
THADA	0.0507221181669134	0.122016819828981	0.0202476400995183
THAP1	0.163333579809036	0.183978859754988	0.0886675548850754
THAP10	0.295406887715012	0.409056095822556	0.217089523533207
THAP11	-0.0375837705874587	-0.0377185030845687	-0.0245334171107583
THAP12	0.0964272333953561	0.160189996609061	0.107170650559972
THAP2	0.140950041435914	0.136922545808482	0.0665734031639033
THAP3	0.275094844019455	0.253745120731321	0.22513869220925
THAP4	-0.038298342466829	-0.150844121033375	-0.0772277357837096
THAP5	-0.039472282841124	-0.0230074911710773	0.00195360528075792
THAP6	-0.167477646309664	-0.256080015543207	-0.245658756925613
THAP7	0.0504643414668959	0.0672806667864544	0.0447986522982052
THAP7.AS1	0.0160496076949779	-0.0578231395045894	-0.0500750057450717
THAP8	-0.151093539054454	-0.284294119347426	-0.170052184043467
THAP9	0.0225629777768384	-0.00472438477721168	0.0228740693789686
THAP9.AS1	-0.0255501428030927	-0.016836972302266	-0.0510990267847031
THBD	-0.215735057791467	-0.387908253992428	-0.201825135303664
THBS1	-0.0337503655442093	-0.01986385785992	0.0388278331412655
THBS2	0.0614281008348508	0.0822855663770676	0.0780316425641838
THBS3	0.112267929188498	0.193468790253114	0.0546218627313175
THBS4	-0.194105998299783	-0.33240314429837	-0.177992314633121
THEM4	0.213301130454891	0.208833461440186	0.149038498195964
THEM6	0.145180902479271	0.171909100601642	0.0795443419777135
THEMIS	0.296006891956913	0.298595431789335	0.207553374946262
THEMIS2	0.267592065451835	0.193342933334934	0.162430785638887
THG1L	0.174850369012352	0.288883948042868	0.15248317457685
THNSL1	-0.0818964152740513	-0.000755223235786408	-0.0228949055292127
THNSL2	-0.139836930050536	-0.196191770764923	-0.115460967935449
THOC1	0.0305151984154408	0.0691276807868934	0.0502351881461671
THOC2	-0.0285123935796136	0.0662503805384762	-0.0501218401651921
THOC5	0.160507317398555	0.225396199389965	0.130425116483998
THOC6	-0.012896455031253	-0.0699724222806251	-0.103681798652508
THOC7	-0.0839847864909383	-0.106230641713076	-0.0307834374968671
THOP1	-0.0458747238207564	-0.160839866230555	-0.0760867071948135
THRA	-0.231081131190966	-0.330967810887818	-0.179093768668153
THRAP3	-0.02972396864542	0.0411511270061178	-0.077040105574142
THRB	-0.123287743130587	-0.139283559088594	-0.0620764168831624
THSD1	-0.0900235048707141	-0.0547585815359361	0.0471545462801409
THSD4	0.1489467266541	0.248887266455501	0.0425907261817741
THSD7A	0.013295453670706	0.141879240537057	0.0192539257718944
THTPA	-0.208956711992688	-0.313015848485751	-0.147102181964237
THUMPD1	0.0041203525460614	0.0945791430784472	0.022138733497106
THUMPD2	0.162026938659053	0.166776080999144	0.137671311352254
THUMPD3	0.0326306682022501	-0.0109552795089143	0.10185356881893
THY1	0.00121133025213362	-0.109229301162104	-0.0811110152852321
THYN1	0.038289732584396	0.0260253479336024	-0.00480953568695425
TIA1	0.0896362044254751	0.198840291853349	0.0513457544619228
TIAL1	0.0471407070779207	0.0986173903519813	0.0806177429371001
TIAM1	0.0870185748933793	0.243556812013188	0.0498238141091739
TIAM2	0.22382793345933	0.279554105127036	0.146108646725205
TICAM1	0.252377651497989	0.230480993084581	0.100516254722672
TIE1	0.0404826607301789	0.0280973590622139	-0.0571531285215519
TIFA	0.35249466520576	0.444360656410593	0.226185395613043
TIGAR	0.308610626370226	0.373189630302041	0.240038419137512
TIGD1	-0.0136175281780894	0.0959391962270518	-0.0050528826050597
TIGD2	-0.0334317252134994	0.0092690722000505	-0.0354773336343755
TIGD3	0.291191019251769	0.338633125894064	0.198433626323122
TIGD4	0.026560427916597	-0.0678531786780412	-0.0252830111683567
TIGD5	-0.0117110628040322	-0.106410984098795	-0.0333290045741132
TIGD6	-0.133772689227579	-0.154074163288563	-0.0433253580497316
TIGD7	0.0746559531692497	0.167631399203544	0.154305278197306
TIMELESS	0.158773776768142	0.130243779742525	0.0141140609650686
TIMM10	-0.203373268225417	-0.352685988996467	-0.173479405249594
TIMM10B	0.0246851165492885	-0.0283392343564529	0.121991067583841
TIMM13	-0.189382027906797	-0.322006660787468	-0.215214027241698
TIMM17A	0.0057122115480798	-0.0228777048882186	0.0208705572296867
TIMM17B	-0.139002042221285	-0.203937183604594	-0.11545608405776
TIMM21	0.205091979304809	0.195506556696951	0.130834301679304
TIMM22	0.127296875539761	0.119028739112276	0.109487467539681
TIMM23	0.0424289096325906	-0.00992120926403303	0.010962854340039
TIMM23B	0.220902955175686	0.329682111261508	0.191697998989057
TIMM29	-0.174736919387285	-0.160927595635438	-0.113828220924844
TIMM44	0.0582052991297774	0.0234345168773464	0.0280663207749914
TIMM50	-0.0513837077947985	-0.223221649206504	-0.159223583262816
TIMM8A	0.0693053207336853	0.058349505816762	0.075279644173964
TIMM8B	-0.267095624491999	-0.433507155961991	-0.232247471285222
TIMM9	0.0340668616293876	-0.00958384539744993	-0.0400933908879451
TIMMDC1	0.0964863156079444	0.0548571068015403	0.00851931254126372
TIMP1	-0.270154145056541	-0.396779573421127	-0.267819372594312
TIMP2	-0.256905834540184	-0.381949009681665	-0.278372958178021
TIMP3	-0.261770556983707	-0.306518777377402	-0.177597079015443
TIMP4	-0.153539589680832	-0.315580878698584	-0.143052082721795
TINCR	-0.280454202693962	-0.413957809198227	-0.240981717531889
TINF2	0.143961934657803	0.133538658449453	0.0321869539318485
TIPARP	-0.0911889677743552	-0.152134053463523	-0.0254998164067918
TIPIN	-0.00188259406136132	-0.0641812704286194	0.0373208438158041
TIPRL	-0.00960513508321704	-0.0303678033553077	-0.0412714010024299
TIRAP	0.106825314477369	0.0704307115306413	0.0844920811042206
TJAP1	0.108474703160684	0.139691564634509	0.0760894018971739
TJP1	0.00651395964541943	0.026206986794825	0.00799966306078311
TJP2	-0.0186448269322818	-0.0653796479138847	-0.0249807939186075
TJP3	0.0456970426247855	-0.0494699278295485	-0.0603537721106517
TK1	0.0885726318703586	0.0931144994794289	-0.0452593067444911
TK2	-0.0335991459515438	-0.0797646724342988	-0.0366551696349565
TKFC	-0.354639758262865	-0.455801947909305	-0.23008610662214
TKT	0.218162340531302	0.253685915644377	0.239150833090747
TKTL1	-0.0801877808556166	-0.0807789419833545	-0.0336930592440381
TLCD1	-0.201866753732158	-0.22945856117869	-0.112680206099803
TLCD2	-0.102553410434599	-0.275188316215165	-0.0947629621170482
TLDC1	-0.100942938511181	-0.277130237253054	-0.0959290941433319
TLE1	-0.0387516055676453	0.0240370180708935	-0.00573206445560075
TLE2	0.18835945883097	0.22584943407805	0.107415512233949
TLE3	-0.0688297869304878	-0.0131223903071804	0.0364789911421006
TLE4	-0.00188624399062962	-0.00819594454219869	-0.0198305758378418
TLE6	0.0573384946896855	-0.0445874780621315	-0.062079294597428
TLK1	-0.0389684340731331	-0.162037471720876	-0.0854067710527746
TLK2	-0.0911274493810483	-0.0165270093301531	-0.0638252948076307
TLL1	-0.236410113648108	-0.293351344652599	-0.222787632756973
TLL2	-0.0427992682464748	-0.179447302792432	-0.0855916590550043
TLN1	0.0188082113764621	-0.00781535094913762	0.0632650307649716
TLN2	-0.168283388545513	-0.257372918100264	-0.163455463373202
TLNRD1	0.104680826961867	0.0578609295297287	0.0434963938515564
TLR1	-0.136912345685205	-0.202945806808361	-0.212695013138747
TLR2	-0.121953162538773	-0.218026988452325	-0.203559186497112
TLR3	-0.118691503682111	-0.221772838651224	-0.0647860747629208
TLR4	-0.215589176437932	-0.289160418016404	-0.128414628220899
TLR5	0.047764060250772	0.0522292536826182	0.0299433817936381
TLR6	-0.0141230490381277	-0.129576700257026	-0.0504673398421352
TLR9	-0.0543596442729283	-0.0904939827088513	-0.0345848230058875
TLX1	0.0139643398682283	-0.026111234060135	0.00585590900219157
TLX1NB	0.0812289700174908	0.0342519081461824	-0.0586158253957509
TLX2	0.185828076136271	0.214429086352108	0.0586766280682867
TLX3	0.0319809637999226	0.0342777711736288	0.0440814319101805
TM2D1	-0.0203421895723112	0.00330052188830263	0.0341264107612363
TM2D2	-0.0747300277444712	-0.0746766295273323	0.0284375891263458
TM2D3	-0.261037346619694	-0.376121910693245	-0.209892490190801
TM4SF1	0.0786028616771358	0.084256878386725	0.0215220282506835
TM4SF18	0.133181185406432	0.142062042274349	0.156648620800269
TM6SF1	0.1566053225578	0.0789021652748706	0.1357218202422
TM6SF2	0.198302024276521	0.142939210269272	0.0986380433232595
TM7SF2	-0.187368282333186	-0.316295563254666	-0.176698480140366
TM7SF3	0.159764795523584	0.229489365745364	0.213581142739577
TM9SF1	0.0607328914235161	0.00831108670305156	0.0391308100148212
TM9SF2	0.267041999969142	0.232413694676171	0.150598984640417
TM9SF3	-0.0746427915260249	-0.0626162883213267	0.0337879326387268
TM9SF4	0.0992644199141087	0.0601971624756266	-0.0310880743896741
TMA16	0.0329848018504597	0.0968628334939041	0.0537108577263961
TMA7	-0.105774650939288	-0.117708553712183	-0.0810000547763073
TMBIM1	-0.0185330576486452	-0.0307385763443246	0.0380785833186905
TMBIM4	-0.0835427332732375	-0.0707389293674655	-0.0187017114135102
TMBIM6	-0.156328326150953	-0.179293974745527	-0.0566769604903647
TMC4	-0.105891159408155	-0.143431763129361	-0.193012891110545
TMC6	0.0572070878227001	-0.00115378415726311	0.0395202650053895
TMC7	0.042609085471282	0.0735339242102072	0.038956127189914
TMC8	-0.125542431640655	-0.244813531814257	-0.134777331969986
TMCC1	0.132175217935323	0.197499426247532	0.166592574572883
TMCC2	0.357171840020071	0.364310175478384	0.206290365112625
TMCC3	0.0700447357958911	0.0535202866797546	0.0313223207109358
TMCO1	0.0829411740868667	0.109289978886049	0.140817523347742
TMCO3	0.0606938855643641	0.127276655414719	0.0726249227840409
TMCO6	0.176978908112687	0.230223005990936	0.0378905411110522
TMED1	-0.158979176248053	-0.273750669968164	-0.184711332027884
TMED10	-0.292862378918288	-0.283357753814624	-0.165519338722973
TMED10P1	-0.177553605366326	-0.199073341013104	-0.0555207575961466
TMED2	-0.0663369849320986	-0.0485064445978973	0.0215221782706572
TMED3	-0.00102197745309178	-0.0831096465392492	-0.0518376181066283
TMED4	-0.0758985308615532	-0.0536539702763826	0.0275983140406512
TMED5	-0.163831778578807	-0.225383403338181	-0.0869466888698623
